ID,Name,Sex,Age,Height,Weight,Team,NOC,Games,Year,Season,City,Sport,Event,Medal
116812,Hiroshi Suzuki,M,18.0,,,Japan,JPN,1952 Summer,1952,Summer,Helsinki,Swimming,Swimming Men's 4 x 200 metres Freestyle Relay,Silver
116812,Hiroshi Suzuki,M,23.0,,,Japan,JPN,1956 Summer,1956,Summer,Melbourne,Swimming,Swimming Men's 100 metres Freestyle,
116812,Hiroshi Suzuki,M,23.0,,,Japan,JPN,1956 Summer,1956,Summer,Melbourne,Swimming,Swimming Men's 4 x 200 metres Freestyle Relay,
116813,Hiroshi Suzuki,M,20.0,173.0,81.0,Japan-2,JPN,1994 Winter,1994,Winter,Lillehammer,Bobsleigh,Bobsleigh Men's Two,
116813,Hiroshi Suzuki,M,20.0,173.0,81.0,Japan,JPN,1994 Winter,1994,Winter,Lillehammer,Bobsleigh,Bobsleigh Men's Four,
116813,Hiroshi Suzuki,M,24.0,173.0,81.0,Japan-2,JPN,1998 Winter,1998,Winter,Nagano,Bobsleigh,Bobsleigh Men's Two,
116813,Hiroshi Suzuki,M,28.0,173.0,81.0,Japan-1,JPN,2002 Winter,2002,Winter,Salt Lake City,Bobsleigh,Bobsleigh Men's Two,
116813,Hiroshi Suzuki,M,28.0,173.0,81.0,Japan,JPN,2002 Winter,2002,Winter,Salt Lake City,Bobsleigh,Bobsleigh Men's Four,
116813,Hiroshi Suzuki,M,36.0,173.0,81.0,Japan,JPN,2010 Winter,2010,Winter,Vancouver,Bobsleigh,Bobsleigh Men's Two,
116813,Hiroshi Suzuki,M,36.0,173.0,81.0,Japan,JPN,2010 Winter,2010,Winter,Vancouver,Bobsleigh,Bobsleigh Men's Four,
116813,Hiroshi Suzuki,M,40.0,173.0,81.0,Japan,JPN,2014 Winter,2014,Winter,Sochi,Bobsleigh,Bobsleigh Men's Two,
116813,Hiroshi Suzuki,M,40.0,173.0,81.0,Japan,JPN,2014 Winter,2014,Winter,Sochi,Bobsleigh,Bobsleigh Men's Four,
116814,Hiroyuki Suzuki,M,28.0,167.0,64.0,Japan,JPN,1988 Winter,1988,Winter,Calgary,Figure Skating,Figure Skating Mixed Ice Dancing,
116815,Hisatsugu Suzuki,M,21.0,180.0,70.0,Japan,JPN,1992 Summer,1992,Summer,Barcelona,Athletics,Athletics Men's 4 x 100 metres Relay,
116816,Keiichi Suzuki,M,21.0,171.0,72.0,Japan,JPN,1964 Winter,1964,Winter,Innsbruck,Speed Skating,Speed Skating Men's 500 metres,
116816,Keiichi Suzuki,M,21.0,171.0,72.0,Japan,JPN,1964 Winter,1964,Winter,Innsbruck,Speed Skating,"Speed Skating Men's 1,500 metres",
116816,Keiichi Suzuki,M,25.0,171.0,72.0,Japan,JPN,1968 Winter,1968,Winter,Grenoble,Speed Skating,Speed Skating Men's 500 metres,
116816,Keiichi Suzuki,M,25.0,171.0,72.0,Japan,JPN,1968 Winter,1968,Winter,Grenoble,Speed Skating,"Speed Skating Men's 1,500 metres",
116816,Keiichi Suzuki,M,29.0,171.0,72.0,Japan,JPN,1972 Winter,1972,Winter,Sapporo,Speed Skating,Speed Skating Men's 500 metres,
116817,Keiji Suzuki,M,24.0,185.0,100.0,Japan,JPN,2004 Summer,2004,Summer,Athina,Judo,Judo Men's Heavyweight,Gold
116817,Keiji Suzuki,M,28.0,185.0,100.0,Japan,JPN,2008 Summer,2008,Summer,Beijing,Judo,Judo Men's Half-Heavyweight,
116818,Kenichi Suzuki,M,23.0,188.0,126.0,Japan,JPN,1992 Summer,1992,Summer,Barcelona,Wrestling,"Wrestling Men's Super-Heavyweight, Greco-Roman",
116818,Kenichi Suzuki,M,27.0,188.0,126.0,Japan,JPN,1996 Summer,1996,Summer,Atlanta,Wrestling,"Wrestling Men's Super-Heavyweight, Greco-Roman",
116819,Kunio Suzuki,M,24.0,180.0,84.0,Japan,JPN,2000 Summer,2000,Summer,Sydney,Sailing,Sailing Mixed One Person Dinghy,
116819,Kunio Suzuki,M,28.0,180.0,84.0,Japan,JPN,2004 Summer,2004,Summer,Athina,Sailing,Sailing Mixed One Person Dinghy,
116820,Manabu Suzuki,M,29.0,169.0,63.0,Japan,JPN,1976 Winter,1976,Winter,Innsbruck,Biathlon,Biathlon Men's 20 kilometres,
116820,Manabu Suzuki,M,29.0,169.0,63.0,Japan,JPN,1976 Winter,1976,Winter,Innsbruck,Biathlon,Biathlon Men's 4 x 7.5 kilometres Relay,
116821,Masaki Suzuki,M,23.0,167.0,69.0,Japan,JPN,1968 Winter,1968,Winter,Grenoble,Speed Skating,Speed Skating Men's 500 metres,
116821,Masaki Suzuki,M,23.0,167.0,69.0,Japan,JPN,1968 Winter,1968,Winter,Grenoble,Speed Skating,"Speed Skating Men's 1,500 metres",
116821,Masaki Suzuki,M,27.0,167.0,69.0,Japan,JPN,1972 Winter,1972,Winter,Sapporo,Speed Skating,Speed Skating Men's 500 metres,
116821,Masaki Suzuki,M,31.0,167.0,69.0,Japan,JPN,1976 Winter,1976,Winter,Innsbruck,Speed Skating,Speed Skating Men's 500 metres,
116821,Masaki Suzuki,M,31.0,167.0,69.0,Japan,JPN,1976 Winter,1976,Winter,Innsbruck,Speed Skating,"Speed Skating Men's 1,000 metres",
116822,Mitsuhiro Suzuki,M,25.0,168.0,68.0,Japan,JPN,1988 Summer,1988,Summer,Seoul,Cycling,"Cycling Men's Road Race, Individual",
116823,Monta Suzuki,M,23.0,,,Japan,JPN,1936 Summer,1936,Summer,Berlin,Athletics,Athletics Men's 100 metres,
116823,Monta Suzuki,M,23.0,,,Japan,JPN,1936 Summer,1936,Summer,Berlin,Athletics,Athletics Men's 4 x 100 metres Relay,
116824,Musashi Suzuki,M,22.0,185.0,75.0,Japan,JPN,2016 Summer,2016,Summer,Rio de Janeiro,Football,Football Men's Football,
116825,Raita Suzuki,M,28.0,168.0,52.0,Japan,JPN,2000 Summer,2000,Summer,Sydney,Cycling,"Cycling Men's Mountainbike, Cross-Country",
116826,Rina Suzuki,F,23.0,160.0,55.0,Japan,JPN,2014 Winter,2014,Winter,Sochi,Biathlon,Biathlon Women's 7.5 kilometres Sprint,
116826,Rina Suzuki,F,23.0,160.0,55.0,Japan,JPN,2014 Winter,2014,Winter,Sochi,Biathlon,Biathlon Women's 15 kilometres,
116826,Rina Suzuki,F,23.0,160.0,55.0,Japan,JPN,2014 Winter,2014,Winter,Sochi,Biathlon,Biathlon Women's 4 x 6 kilometres Relay,
116827,Ryozo Suzuki,M,25.0,173.0,65.0,Japan,JPN,1964 Summer,1964,Summer,Tokyo,Football,Football Men's Football,
116828,Satomi Suzuki,F,21.0,168.0,62.0,Japan,JPN,2012 Summer,2012,Summer,London,Swimming,Swimming Women's 100 metres Breaststroke,Bronze
116828,Satomi Suzuki,F,21.0,168.0,62.0,Japan,JPN,2012 Summer,2012,Summer,London,Swimming,Swimming Women's 200 metres Breaststroke,Silver
116828,Satomi Suzuki,F,21.0,168.0,62.0,Japan,JPN,2012 Summer,2012,Summer,London,Swimming,Swimming Women's 4 x 100 metres Medley Relay,Bronze
116828,Satomi Suzuki,F,25.0,168.0,62.0,Japan,JPN,2016 Summer,2016,Summer,Rio de Janeiro,Swimming,Swimming Women's 100 metres Breaststroke,
116828,Satomi Suzuki,F,25.0,168.0,62.0,Japan,JPN,2016 Summer,2016,Summer,Rio de Janeiro,Swimming,Swimming Women's 4 x 100 metres Medley Relay,
116829,Sena Suzuki,F,22.0,166.0,57.0,Japan,JPN,2014 Winter,2014,Winter,Sochi,Ice Hockey,Ice Hockey Women's Ice Hockey,
116830,Shigeharu Suzuki,M,22.0,,,Japan,JPN,1956 Summer,1956,Summer,Melbourne,Athletics,Athletics Men's 800 metres,
116830,Shigeharu Suzuki,M,22.0,,,Japan,JPN,1956 Summer,1956,Summer,Melbourne,Athletics,Athletics Men's 4 x 400 metres Relay,
116831,Shinetsu Suzuki,M,21.0,165.0,57.0,Japan,JPN,1960 Summer,1960,Summer,Roma,Boxing,Boxing Men's Featherweight,
116832,Shinichiro Suzuki,M,22.0,,,Japan,JPN,1956 Summer,1956,Summer,Melbourne,Boxing,Boxing Men's Featherweight,
116833,Shinri Suzuki,M,29.0,170.0,60.0,Japan,JPN,2004 Summer,2004,Summer,Athina,Cycling,"Cycling Men's Road Race, Individual",
116834,Shosuke Suzuki,M,27.0,179.0,73.0,Japan,JPN,1964 Summer,1964,Summer,Tokyo,Athletics,Athletics Men's Decathlon,
116835,Sujaku Suzuki,M,44.0,,,Japan,JPN,1936 Summer,1936,Summer,Berlin,Art Competitions,"Art Competitions Mixed Painting, Drawings And Water Colors",Bronze
116836,Takao Suzuki,M,19.0,175.0,73.0,Japan,JPN,1996 Summer,1996,Summer,Atlanta,Tennis,Tennis Men's Doubles,
116837,Tsugumichi Suzuki,M,22.0,170.0,52.0,Japan,JPN,1968 Summer,1968,Summer,Mexico City,Athletics,"Athletics Men's 10,000 metres",
116838,Yasuhiro Suzuki,M,24.0,186.0,,Japan,JPN,2012 Summer,2012,Summer,London,Boxing,Boxing Men's Welterweight,
116839,Yasuo Suzuki,M,23.0,,,Japan,JPN,1936 Summer,1936,Summer,Berlin,Football,Football Men's Football,
116840,Yasushi Suzuki,M,21.0,173.0,70.0,Japan,JPN,1984 Winter,1984,Winter,Sarajevo,Speed Skating,Speed Skating Men's 500 metres,
116841,Yoshiteru Suzuki,M,26.0,,,Japan,JPN,1936 Summer,1936,Summer,Berlin,Rowing,Rowing Men's Coxed Eights,
116842,Yumiko Suzuki,F,28.0,168.0,65.0,Japan,JPN,2004 Summer,2004,Summer,Athina,Canoeing,"Canoeing Women's Kayak Doubles, 500 metres",
116842,Yumiko Suzuki,F,28.0,168.0,65.0,Japan,JPN,2004 Summer,2004,Summer,Athina,Canoeing,"Canoeing Women's Kayak Fours, 500 metres",
116842,Yumiko Suzuki,F,32.0,168.0,65.0,Japan,JPN,2008 Summer,2008,Summer,Beijing,Canoeing,"Canoeing Women's Kayak Fours, 500 metres",
116843,Yumiko Suzuki,F,31.0,163.0,57.0,Japan,JPN,1992 Summer,1992,Summer,Barcelona,Cycling,"Cycling Women's Road Race, Individual",
116844,Yusuke Suzuki,M,24.0,169.0,57.0,Japan,JPN,2012 Summer,2012,Summer,London,Athletics,Athletics Men's 20 kilometres Walk,
117001,Leonid Fyodorovich Svirid,M,29.0,184.0,100.0,Belarus,BLR,1996 Summer,1996,Summer,Atlanta,Judo,Judo Men's Half-Heavyweight,
117001,Leonid Fyodorovich Svirid,M,33.0,184.0,100.0,Belarus,BLR,2000 Summer,2000,Summer,Sydney,Judo,Judo Men's Half-Heavyweight,
117052,"Michael Lee ""Mike"" Swain",M,23.0,175.0,71.0,United States,USA,1984 Summer,1984,Summer,Los Angeles,Judo,Judo Men's Lightweight,
117052,"Michael Lee ""Mike"" Swain",M,27.0,175.0,71.0,United States,USA,1988 Summer,1988,Summer,Seoul,Judo,Judo Men's Lightweight,Bronze
117052,"Michael Lee ""Mike"" Swain",M,31.0,175.0,71.0,United States,USA,1992 Summer,1992,Summer,Barcelona,Judo,Judo Men's Lightweight,
117090,Rowena Sweatman (-Birch),F,28.0,173.0,66.0,Great Britain,GBR,1996 Summer,1996,Summer,Atlanta,Judo,Judo Women's Middleweight,
117092,Anthony John Sweeney,M,26.0,186.0,86.0,Great Britain,GBR,1964 Summer,1964,Summer,Tokyo,Judo,Judo Men's Heavyweight,
117273,Heli Johanna Syrj (-Syvvirta).,F,24.0,178.0,72.5,Finland,FIN,1992 Summer,1992,Summer,Barcelona,Judo,Judo Women's Half-Heavyweight,
117311,Arpad Szabo,M,22.0,161.0,64.0,Romania,ROU,1980 Summer,1980,Summer,Moskva,Judo,Judo Men's Extra-Lightweight,
117319,Ferenc Szab,M,23.0,167.0,63.0,Hungary,HUN,1972 Summer,1972,Summer,Munich,Judo,Judo Men's Lightweight,
117320,Gabor Szabo,M,28.0,180.0,80.0,Australia,AUS,1996 Summer,1996,Summer,Atlanta,Judo,Judo Men's Half-Middleweight,
117345,Miklos Szabo,M,40.0,178.0,108.0,Australia,AUS,1996 Summer,1996,Summer,Atlanta,Judo,Judo Men's Heavyweight,
117421,Aneta Maria Szczepaska,F,22.0,170.0,65.0,Poland,POL,1996 Summer,1996,Summer,Atlanta,Judo,Judo Women's Middleweight,Silver
117500,Istvn Szepesi,M,21.0,188.0,98.0,Hungary,HUN,1980 Summer,1980,Summer,Moskva,Judo,Judo Men's Half-Heavyweight,
117566,Szandra Szgedi,F,27.0,158.0,63.0,Ghana,GHA,2016 Summer,2016,Summer,Rio de Janeiro,Judo,Judo Women's Half-Middleweight,
117671,Nugzar T'at'alashvili,M,22.0,180.0,73.0,Georgia,GEO,2012 Summer,2012,Summer,London,Judo,Judo Men's Lightweight,
117694,Eleni Tabasi,F,27.0,163.0,63.0,Greece,GRE,2004 Summer,2004,Summer,Athina,Judo,Judo Women's Half-Middleweight,
117695,Kenji Tabata,M,21.0,176.0,66.0,Japan,JPN,1996 Summer,1996,Summer,Atlanta,Athletics,Athletics Men's 4 x 400 metres Relay,
117695,Kenji Tabata,M,25.0,176.0,66.0,Japan,JPN,2000 Summer,2000,Summer,Sydney,Athletics,Athletics Men's 400 metres,
117695,Kenji Tabata,M,25.0,176.0,66.0,Japan,JPN,2000 Summer,2000,Summer,Sydney,Athletics,Athletics Men's 4 x 400 metres Relay,
117696,Maki Tabata,F,19.0,162.0,55.0,Japan,JPN,1994 Winter,1994,Winter,Lillehammer,Speed Skating,"Speed Skating Women's 1,500 metres",
117696,Maki Tabata,F,27.0,162.0,55.0,Japan,JPN,2002 Winter,2002,Winter,Salt Lake City,Speed Skating,"Speed Skating Women's 1,000 metres",
117696,Maki Tabata,F,27.0,162.0,55.0,Japan,JPN,2002 Winter,2002,Winter,Salt Lake City,Speed Skating,"Speed Skating Women's 1,500 metres",
117696,Maki Tabata,F,27.0,162.0,55.0,Japan,JPN,2002 Winter,2002,Winter,Salt Lake City,Speed Skating,"Speed Skating Women's 3,000 metres",
117696,Maki Tabata,F,27.0,162.0,55.0,Japan,JPN,2002 Winter,2002,Winter,Salt Lake City,Speed Skating,"Speed Skating Women's 5,000 metres",
117696,Maki Tabata,F,31.0,162.0,55.0,Japan,JPN,2006 Winter,2006,Winter,Torino,Speed Skating,"Speed Skating Women's 1,000 metres",
117696,Maki Tabata,F,31.0,162.0,55.0,Japan,JPN,2006 Winter,2006,Winter,Torino,Speed Skating,"Speed Skating Women's 1,500 metres",
117696,Maki Tabata,F,31.0,162.0,55.0,Japan,JPN,2006 Winter,2006,Winter,Torino,Speed Skating,"Speed Skating Women's 3,000 metres",
117696,Maki Tabata,F,31.0,162.0,55.0,Japan,JPN,2006 Winter,2006,Winter,Torino,Speed Skating,"Speed Skating Women's 5,000 metres",
117696,Maki Tabata,F,31.0,162.0,55.0,Japan,JPN,2006 Winter,2006,Winter,Torino,Speed Skating,Speed Skating Women's Team Pursuit (6 laps),
117696,Maki Tabata,F,35.0,162.0,55.0,Japan,JPN,2010 Winter,2010,Winter,Vancouver,Speed Skating,"Speed Skating Women's 1,500 metres",
117696,Maki Tabata,F,35.0,162.0,55.0,Japan,JPN,2010 Winter,2010,Winter,Vancouver,Speed Skating,Speed Skating Women's Team Pursuit (6 laps),Silver
117696,Maki Tabata,F,39.0,162.0,55.0,Japan,JPN,2014 Winter,2014,Winter,Sochi,Speed Skating,"Speed Skating Women's 1,500 metres",
117696,Maki Tabata,F,39.0,162.0,55.0,Japan,JPN,2014 Winter,2014,Winter,Sochi,Speed Skating,Speed Skating Women's Team Pursuit (6 laps),
117697,Wakako Tabata,F,28.0,166.0,70.0,Japan,JPN,2012 Summer,2012,Summer,London,Sailing,Sailing Women's Two Person Dinghy,
117715,Kazuhiko Tabuchi,M,23.0,178.0,67.0,Japan,JPN,1960 Summer,1960,Summer,Roma,Fencing,"Fencing Men's Foil, Individual",
117715,Kazuhiko Tabuchi,M,23.0,178.0,67.0,Japan,JPN,1960 Summer,1960,Summer,Roma,Fencing,"Fencing Men's Foil, Team",
117715,Kazuhiko Tabuchi,M,23.0,178.0,67.0,Japan,JPN,1960 Summer,1960,Summer,Roma,Fencing,"Fencing Men's epee, Individual",
117715,Kazuhiko Tabuchi,M,23.0,178.0,67.0,Japan,JPN,1960 Summer,1960,Summer,Roma,Fencing,"Fencing Men's epee, Team",
117715,Kazuhiko Tabuchi,M,23.0,178.0,67.0,Japan,JPN,1960 Summer,1960,Summer,Roma,Fencing,"Fencing Men's Sabre, Team",
117715,Kazuhiko Tabuchi,M,28.0,178.0,67.0,Japan,JPN,1964 Summer,1964,Summer,Tokyo,Fencing,"Fencing Men's Foil, Individual",
117715,Kazuhiko Tabuchi,M,28.0,178.0,67.0,Japan,JPN,1964 Summer,1964,Summer,Tokyo,Fencing,"Fencing Men's Foil, Team",
117715,Kazuhiko Tabuchi,M,28.0,178.0,67.0,Japan,JPN,1964 Summer,1964,Summer,Tokyo,Fencing,"Fencing Men's epee, Individual",
117715,Kazuhiko Tabuchi,M,28.0,178.0,67.0,Japan,JPN,1964 Summer,1964,Summer,Tokyo,Fencing,"Fencing Men's epee, Team",
117716,Susumu Tabuchi,M,20.0,178.0,62.0,Japan,JPN,2000 Summer,2000,Summer,Sydney,Swimming,Swimming Men's 200 metres Individual Medley,
117716,Susumu Tabuchi,M,20.0,178.0,62.0,Japan,JPN,2000 Summer,2000,Summer,Sydney,Swimming,Swimming Men's 400 metres Individual Medley,
117716,Susumu Tabuchi,M,24.0,178.0,62.0,Japan,JPN,2004 Summer,2004,Summer,Athina,Swimming,Swimming Men's 400 metres Individual Medley,
117724,Masako Tachibana,F,24.0,159.0,51.0,Japan,JPN,2008 Summer,2008,Summer,Beijing,Synchronized Swimming,Synchronized Swimming Women's Team,
117725,Masato Tachibana,M,24.0,168.0,64.0,Japan,JPN,1996 Summer,1996,Summer,Atlanta,Weightlifting,Weightlifting Men's Featherweight,
117726,Miya Tachibana,F,21.0,170.0,55.0,Japan,JPN,1996 Summer,1996,Summer,Atlanta,Synchronized Swimming,Synchronized Swimming Women's Team,Bronze
117726,Miya Tachibana,F,25.0,170.0,55.0,Japan,JPN,2000 Summer,2000,Summer,Sydney,Synchronized Swimming,Synchronized Swimming Women's Duet,Silver
117726,Miya Tachibana,F,25.0,170.0,55.0,Japan,JPN,2000 Summer,2000,Summer,Sydney,Synchronized Swimming,Synchronized Swimming Women's Team,Silver
117726,Miya Tachibana,F,29.0,170.0,55.0,Japan,JPN,2004 Summer,2004,Summer,Athina,Synchronized Swimming,Synchronized Swimming Women's Duet,Silver
117726,Miya Tachibana,F,29.0,170.0,55.0,Japan,JPN,2004 Summer,2004,Summer,Athina,Synchronized Swimming,Synchronized Swimming Women's Team,Silver
117727,Masami Tachikawa,F,23.0,171.0,61.0,Japan,JPN,2004 Summer,2004,Summer,Athina,Basketball,Basketball Women's Basketball,
117728,Koji Tachiki,M,28.0,183.0,78.0,Japan,JPN,1988 Summer,1988,Summer,Seoul,Handball,Handball Men's Handball,
117729,Haruka Tachimoto,F,21.0,168.0,70.0,Japan,JPN,2012 Summer,2012,Summer,London,Judo,Judo Women's Middleweight,
117729,Haruka Tachimoto,F,26.0,168.0,70.0,Japan,JPN,2016 Summer,2016,Summer,Rio de Janeiro,Judo,Judo Women's Middleweight,Gold
117736,Osamu Tada,M,24.0,170.0,60.0,Japan,JPN,1960 Winter,1960,Winter,Squaw Valley,Alpine Skiing,Alpine Skiing Men's Downhill,
117736,Osamu Tada,M,24.0,170.0,60.0,Japan,JPN,1960 Winter,1960,Winter,Squaw Valley,Alpine Skiing,Alpine Skiing Men's Giant Slalom,
117736,Osamu Tada,M,24.0,170.0,60.0,Japan,JPN,1960 Winter,1960,Winter,Squaw Valley,Alpine Skiing,Alpine Skiing Men's Slalom,
117737,Hiroshi Tadano,M,22.0,,,Japan,JPN,1936 Winter,1936,Winter,Garmisch-Partenkirchen,Cross Country Skiing,Cross Country Skiing Men's 18 kilometres,
117737,Hiroshi Tadano,M,22.0,,,Japan,JPN,1936 Winter,1936,Winter,Garmisch-Partenkirchen,Alpine Skiing,Alpine Skiing Men's Combined,
117737,Hiroshi Tadano,M,22.0,,,Japan,JPN,1936 Winter,1936,Winter,Garmisch-Partenkirchen,Cross Country Skiing,Cross Country Skiing Men's 50 kilometres,
117737,Hiroshi Tadano,M,22.0,,,Japan,JPN,1936 Winter,1936,Winter,Garmisch-Partenkirchen,Cross Country Skiing,Cross Country Skiing Men's 4 x 10 kilometres Relay,
117773,Yasutoshi Tagami,M,30.0,167.0,56.0,Riccar,JPN,1964 Summer,1964,Summer,Tokyo,Sailing,Sailing Mixed Two Person Heavyweight Dinghy,
117774,Koki Tagashira,M,26.0,156.0,56.0,Japan,JPN,2000 Summer,2000,Summer,Sydney,Weightlifting,Weightlifting Men's Bantamweight,
117790,Kenichi Tago,M,23.0,174.0,70.0,Japan,JPN,2012 Summer,2012,Summer,London,Badminton,Badminton Men's Singles,
117793,Emiko Taguchi,F,20.0,159.0,59.0,Japan,JPN,1972 Winter,1972,Winter,Sapporo,Speed Skating,"Speed Skating Women's 1,000 metres",
117793,Emiko Taguchi,F,20.0,159.0,59.0,Japan,JPN,1972 Winter,1972,Winter,Sapporo,Speed Skating,"Speed Skating Women's 1,500 metres",
117794,Katsutoshi Taguchi,M,22.0,188.0,83.0,Japan,JPN,1984 Summer,1984,Summer,Los Angeles,Handball,Handball Men's Handball,
117795,Masaharu Taguchi,M,20.0,,,Japan,JPN,1936 Summer,1936,Summer,Berlin,Swimming,Swimming Men's 100 metres Freestyle,
117795,Masaharu Taguchi,M,20.0,,,Japan,JPN,1936 Summer,1936,Summer,Berlin,Swimming,Swimming Men's 4 x 200 metres Freestyle Relay,Gold
117796,Nobutaka Taguchi,M,17.0,173.0,68.0,Japan,JPN,1968 Summer,1968,Summer,Mexico City,Swimming,Swimming Men's 100 metres Breaststroke,
117796,Nobutaka Taguchi,M,17.0,173.0,68.0,Japan,JPN,1968 Summer,1968,Summer,Mexico City,Swimming,Swimming Men's 200 metres Breaststroke,
117796,Nobutaka Taguchi,M,17.0,173.0,68.0,Japan,JPN,1968 Summer,1968,Summer,Mexico City,Swimming,Swimming Men's 4 x 100 metres Medley Relay,
117796,Nobutaka Taguchi,M,21.0,173.0,68.0,Japan,JPN,1972 Summer,1972,Summer,Munich,Swimming,Swimming Men's 100 metres Breaststroke,Gold
117796,Nobutaka Taguchi,M,21.0,173.0,68.0,Japan,JPN,1972 Summer,1972,Summer,Munich,Swimming,Swimming Men's 200 metres Breaststroke,Bronze
117796,Nobutaka Taguchi,M,21.0,173.0,68.0,Japan,JPN,1972 Summer,1972,Summer,Munich,Swimming,Swimming Men's 4 x 100 metres Medley Relay,
117796,Nobutaka Taguchi,M,25.0,173.0,68.0,Japan,JPN,1976 Summer,1976,Summer,Montreal,Swimming,Swimming Men's 100 metres Breaststroke,
117796,Nobutaka Taguchi,M,25.0,173.0,68.0,Japan,JPN,1976 Summer,1976,Summer,Montreal,Swimming,Swimming Men's 200 metres Breaststroke,
117796,Nobutaka Taguchi,M,25.0,173.0,68.0,Japan,JPN,1976 Summer,1976,Summer,Montreal,Swimming,Swimming Men's 4 x 100 metres Medley Relay,
117797,Shogo Taguchi,M,,,,Japan,JPN,1932 Summer,1932,Summer,Los Angeles,Art Competitions,"Art Competitions Mixed Painting, Unknown Event",
117798,So Taguchi,M,31.0,177.0,74.0,Japan,JPN,2000 Summer,2000,Summer,Sydney,Baseball,Baseball Men's Baseball,
117799,Takashi Taguchi,M,27.0,183.0,77.0,Japan,JPN,1988 Summer,1988,Summer,Seoul,Handball,Handball Men's Handball,
117809,Alaoui Mohamed Taher,M,21.0,,,Djibouti,DJI,1992 Summer,1992,Summer,Barcelona,Judo,Judo Men's Lightweight,
117833,Narihito Taima,M,23.0,177.0,74.0,Japan,JPN,1984 Summer,1984,Summer,Los Angeles,Water Polo,Water Polo Men's Water Polo,
117842,Choji Taira,M,23.0,163.0,70.0,Japan,JPN,1984 Summer,1984,Summer,Los Angeles,Weightlifting,Weightlifting Men's Lightweight,
117842,Choji Taira,M,27.0,163.0,70.0,Japan,JPN,1988 Summer,1988,Summer,Seoul,Weightlifting,Weightlifting Men's Lightweight,
117863,Masaji Tajima,M,23.0,171.0,58.0,Japan,JPN,1952 Summer,1952,Summer,Helsinki,Athletics,Athletics Men's 100 metres,
117863,Masaji Tajima,M,23.0,171.0,58.0,Japan,JPN,1952 Summer,1952,Summer,Helsinki,Athletics,Athletics Men's Long Jump,
117863,Masaji Tajima,M,27.0,171.0,58.0,Japan,JPN,1956 Summer,1956,Summer,Melbourne,Athletics,Athletics Men's 4 x 100 metres Relay,
117863,Masaji Tajima,M,27.0,171.0,58.0,Japan,JPN,1956 Summer,1956,Summer,Melbourne,Athletics,Athletics Men's Long Jump,
117864,Masazumi Tajima,M,19.0,,,Japan,JPN,1952 Summer,1952,Summer,Helsinki,Cycling,"Cycling Men's Road Race, Individual",
117864,Masazumi Tajima,M,19.0,,,Japan,JPN,1952 Summer,1952,Summer,Helsinki,Cycling,"Cycling Men's Road Race, Team",
117864,Masazumi Tajima,M,19.0,,,Japan,JPN,1952 Summer,1952,Summer,Helsinki,Cycling,"Cycling Men's Team Pursuit, 4,000 metres",
117865,Naoto Tajima,M,19.0,171.0,62.0,Japan,JPN,1932 Summer,1932,Summer,Los Angeles,Athletics,Athletics Men's Long Jump,
117865,Naoto Tajima,M,23.0,171.0,62.0,Japan,JPN,1936 Summer,1936,Summer,Berlin,Athletics,Athletics Men's Long Jump,Bronze
117865,Naoto Tajima,M,23.0,171.0,62.0,Japan,JPN,1936 Summer,1936,Summer,Berlin,Athletics,Athletics Men's Triple Jump,Gold
117866,Yasuko Tajima,F,19.0,164.0,63.0,Japan,JPN,2000 Summer,2000,Summer,Sydney,Swimming,Swimming Women's 400 metres Freestyle,
117866,Yasuko Tajima,F,19.0,164.0,63.0,Japan,JPN,2000 Summer,2000,Summer,Sydney,Swimming,Swimming Women's 200 metres Individual Medley,
117866,Yasuko Tajima,F,19.0,164.0,63.0,Japan,JPN,2000 Summer,2000,Summer,Sydney,Swimming,Swimming Women's 400 metres Individual Medley,Silver
117867,Asako Tajimi,F,20.0,180.0,70.0,Japan,JPN,1992 Summer,1992,Summer,Barcelona,Volleyball,Volleyball Women's Volleyball,
117867,Asako Tajimi,F,24.0,180.0,70.0,Japan,JPN,1996 Summer,1996,Summer,Atlanta,Volleyball,Volleyball Women's Volleyball,
117867,Asako Tajimi,F,36.0,180.0,70.0,Japan,JPN,2008 Summer,2008,Summer,Beijing,Volleyball,Volleyball Women's Volleyball,
117877,Kiyotaka Takabayashi,M,23.0,164.0,58.0,Japan,JPN,1952 Winter,1952,Winter,Oslo,Speed Skating,Speed Skating Men's 500 metres,
117877,Kiyotaka Takabayashi,M,23.0,164.0,58.0,Japan,JPN,1952 Winter,1952,Winter,Oslo,Speed Skating,"Speed Skating Men's 1,500 metres",
117877,Kiyotaka Takabayashi,M,27.0,164.0,58.0,Japan,JPN,1956 Winter,1956,Winter,Cortina d'Ampezzo,Speed Skating,Speed Skating Men's 500 metres,
117878,Takayuki Takabayashi,M,23.0,171.0,76.0,Japan,JPN,1996 Summer,1996,Summer,Atlanta,Baseball,Baseball Men's Baseball,Silver
117895,Maki Takada,F,26.0,183.0,78.0,Japan,JPN,2016 Summer,2016,Summer,Rio de Janeiro,Basketball,Basketball Women's Basketball,
117896,Shizuo Takada,M,27.0,,,Japan,JPN,1936 Summer,1936,Summer,Berlin,Athletics,Athletics Men's Shot Put,
117897,Yasuo Takada,M,18.0,174.0,80.0,Japan,JPN,1968 Summer,1968,Summer,Mexico City,Swimming,Swimming Men's 100 metres Butterfly,
